dupe_pair_id,category,brand,product_name,Ingredient,What it does,Key Active,Icky,Goodie,Superstar
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Aqua/Water/Eau,solvent,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*,moisturizer/humectant,0,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Propanediol,"solvent, moisturizer/humectant",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Dimethicone,emollient,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Squalane,"skin-identical ingredient, emollient",1,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Diisostearyl Malate,"emollient, surfactant/cleansing",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Behenyl Alcohol,"emollient, viscosity controlling",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Myristyl Myristate,emollient,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Dipentaerythrityl Hexahydroxystearate,"emulsifying, viscosity controlling",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Bis-Diglyceryl Polyacyladipate-2,emollient,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Tridecyl Trimellitate,emollient,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Chondrus Crispus Extract,"moisturizer/humectant, viscosity controlling",0,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Betaphycus Gelatinum Extract,skin brightening,1,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Eisenia Arborea Extract,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Oryza Sativa (Rice) Bran Extract,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Panax Ginseng Root Extract,"antioxidant, emollient",1,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Origanum Majorana Leaf Extract,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Thymus Serpyllum Extract,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Malva Sylvestris (Mallow) Flower Extract,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Inositol,moisturizer/humectant,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Gold,colorant,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Sericin,,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Phytosteryl Macadamiate,"emollient, skin-identical ingredient",1,0,1,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Butylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Beheneth-20,"emulsifying, surfactant/cleansing",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Sorbitan Tristearate,emulsifying,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Disodium EDTA,chelating,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Dimethicone/Vinyl Dimethicone Crosspolymer,viscosity controlling,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer,viscosity controlling,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Caprylyl/Capryl Glucoside,surfactant/cleansing,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Sorbitan Isostearate,emulsifying,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Ethylhexylglycerin,preservative,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Parfum/Fragrance,perfuming,0,1,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Alcohol,"antimicrobial/antibacterial, solvent, viscosity controlling",0,1,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Phenoxyethanol,preservative,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Mica (CI 77019),colorant,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Titanium Dioxide (CI 77891),colorant,0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Tin Oxide (CI 77861),"colorant, abrasive/scrub, viscosity controlling",0,0,0,0
1,Moisturizer (face),Tatcha,The Dewy Skin Cream,Violet 2 (CI 60725),colorant,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Water (Aqua),solvent,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Isohexadecane,"emollient, solvent",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Stearyl Heptanoate,emollient,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Butylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Isopropyl Isostearate,emollient,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Niacinamide,"cell-communicating ingredient, skin brightening, anti-acne, moisturizer/humectant",1,0,0,1
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Cetearyl Olivate,emulsifying,0,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Trehalose,moisturizer/humectant,0,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Squalane,"skin-identical ingredient, emollient",1,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Dimethicone,emollient,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Stearic Acid,"emollient, viscosity controlling",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Aluminum Starch Octenylsuccinate,viscosity controlling,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Polymethylsilsesquioxane,texture enhancer,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Silica,viscosity controlling,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Palmitoyl Tripeptide-1,cell-communicating ingredient,1,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Palmitoyl Tetrapeptide-7,cell-communicating ingredient,1,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Panthenol (Vb5),"soothing, moisturizer/humectant",1,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Sorbitan Olivate,emulsifying,0,0,1,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Cetearyl Alcohol,"emollient, viscosity controlling, emulsifying, surfactant/cleansing",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Glyceryl Stearate,"emollient, emulsifying",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,PEG-100 Stearate,"surfactant/cleansing, emulsifying",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Polyethylene,viscosity controlling,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Disodium EDTA,chelating,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Polyacrylate-13,film-forming,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Polyisobutene,viscosity controlling,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Polysorbate 20,"emulsifying, surfactant/cleansing",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Caprylyl Glycol,"moisturizer/humectant, emollient",0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Phenoxyethanol,preservative,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Ethylhexylglycerin,preservative,0,0,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Fragrance (Parfum),perfuming,0,1,0,0
1,Moisturizer (face),e.l.f.,Hello Hydration Face Cream,Carbomer,viscosity controlling,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Water (Aqua),solvent,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Cetyl Alcohol,"emollient, viscosity controlling",0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Cocos Nucifera (Coconut) Oil,"emollient, perfuming",0,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Caprylic/Capric Triglyceride,emollient,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Glyceryl Stearate SE,emulsifying,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Stearyl Alcohol,"emollient, viscosity controlling, emulsifying, surfactant/cleansing",0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Bertholletia Excelsa Seed (Brazil Nut) Oil,emollient,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Butyrospermum Parkii (Shea) Butter,emollient,0,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Fragrance,perfuming,0,1,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Polysorbate 20,"emulsifying, surfactant/cleansing",0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Euterpe Oleracea Fruit Extract,,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Dimethicone,emollient,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Phenoxyethanol,preservative,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Carbomer,viscosity controlling,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Ethylhexylglycerin,preservative,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Sodium Hydroxide,buffering,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Sodium Benzoate,preservative,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Paullinia Cupana Seed Extract,,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Potassium Sorbate,preservative,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Maltodextrin,"absorbent/mattifier, emulsion stabilising",0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Disodium EDTA,chelating,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Tocopheryl Acetate,antioxidant,1,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Tocopherol,antioxidant,1,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Aloe Barbadensis Leaf Extract,"soothing, emollient, moisturizer/humectant",1,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Althaea Officinalis Root Extract,,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Centella Asiatica Extract,"soothing, antioxidant, moisturizer/humectant",1,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Chamomilla Recutita (Matricaria) Flower Extract,"soothing, antioxidant",1,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Citrus Aurantium Dulcis (Orange) Peel Extract,"perfuming, viscosity controlling",0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Citrus Grandis (Grapefruit) Fruit Extract,perfuming,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Citrus Limon (Lemon) Peel Extract,emollient,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Cymbopogon Schoenanthus Leaf/Stem Extract,,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Equisetum Arvense Extract,"soothing, emollient",1,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Humulus Lupulus (Hops) Extract,"soothing, antimicrobial/antibacterial, emollient, perfuming",1,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Rosmarinus Officinalis (Rosemary) Leaf Extract,"antioxidant, soothing, antimicrobial/antibacterial",1,0,1,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Salvia Sclarea (Clary) Extract,soothing,1,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Vaccinium Myrtillus Fruit/Leaf Extract,astringent,0,0,0,0
2,Moisturizer (body),Trader Joe's,Brazil Nut Body Butter,Yucca Schidigera Leaf/Root/Stem Extract,surfactant/cleansing,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,"Aqua (Water, Eau)",solvent,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Methyl Glucose Sesquistearate,"emollient, emulsifying",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Phenyl Trimethicone,emollient,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Dodecane,"emollient, perfuming",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Caprylic/Capric Triglyceride,emollient,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Cetearyl Alcohol,"emollient, viscosity controlling, emulsifying, surfactant/cleansing",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Parfum (Fragrance),perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Cetyl Alcohol,"emollient, viscosity controlling",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Glyceryl Stearate Citrate,"emollient, emulsifying",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Cocos Nucifera (Coconut) Oil,"emollient, perfuming",0,0,1,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Euterpe Oleracea (Açaí) Fruit Oil,,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Theobroma Grandiflorum (Cupuaçu) Seed Butter,,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Bertholletia Excelsa Seed Oil,emollient,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Paullinia Cupana Seed Extract,,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Ilex Guayusa Leaf Extract,,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Ilex Paraguariensis Leaf Extract,perfuming,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Bixa Orellana Seed Extract,,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Daucus Carota Sativa (Carrot) Seed Oil,emollient,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Squalane,"skin-identical ingredient, emollient",1,0,1,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Tocopherol,antioxidant,1,0,1,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Sodium Phytate,chelating,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Sodium Stearoyl Glutamate,"emulsifying, surfactant/cleansing",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Glyceryl Caprylate,preservative,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Ethylhexylglycerin,preservative,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Xanthan Gum,viscosity controlling,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,viscosity controlling,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Sorbitan Isostearate,emulsifying,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Phenoxyethanol,preservative,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Mica,colorant,0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Benzyl Alcohol,"preservative, perfuming, solvent, viscosity controlling",0,0,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Benzyl Benzoate,"solvent, perfuming, antimicrobial/antibacterial",0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Benzyl Salicylate,perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Citral,perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Coumarin,perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Eugenol,perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Butylphenyl Methylpropional,perfuming,0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Limonene,"perfuming, solvent",0,1,0,0
2,Moisturizer (body),Sol de Janeiro,Brazilian Bum Bum Cream,Linalool,"perfuming, deodorant",0,1,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Algae Extract,"emollient, moisturizer/humectant",0,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Cyclopentasiloxane,"emollient, solvent",0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Petrolatum,emollient,0,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Glyceryl Distearate,emollient,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Phenyl Trimethicone,emollient,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Cyclohexasiloxane,"emollient, solvent",0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Butylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Cholesterol,"skin-identical ingredient, emollient",1,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Butyrospermum Parkii (Shea) Butter,emollient,0,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Steareth-10,"emulsifying, surfactant/cleansing",0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Dimethicone,emollient,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Glyceryl Stearate SE,emulsifying,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Polysilicone-11,,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Glyceryl Triacetyl Ricinoleate,emollient,0,0,0,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Macadamia Integrifolia Seed Oil,emollient,0,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Sesamum Indicum (Sesame) Seed Oil,emollient,0,0,1,0
3,Moisturizer (face),La Mer,The New Moisturizing Soft Cream,Medicago Sativa Seed Powder,,0,0,0,0
